debug40AWF6:debugZLML1J,2,1401798669051,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 658, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debug40AWF6:debugZLML1J,3,1401798669437,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 384, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debug40AWF6:debugZLML1J,4,1401798670151,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 713, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debug40AWF6:debugZLML1J,5,1401798672475,"{""rt"": 1307, ""hit"": false, ""feature"": 6, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""333"", ""response"": ""2"", ""stimuli1"": ""111""}"
debug40AWF6:debugZLML1J,6,1401798674913,"{""rt"": 433, ""hit"": false, ""feature"": 6, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""2"", ""stimuli1"": ""111""}"
debug40AWF6:debugZLML1J,7,1401798677281,"{""rt"": 364, ""hit"": false, ""feature"": 6, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""2"", ""stimuli1"": ""111""}"
debug40AWF6:debugZLML1J,8,1401798679609,"{""rt"": 322, ""hit"": false, ""feature"": 6, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""3"", ""stimuli1"": ""111""}"
debug40AWF6:debugZLML1J,9,1401798681953,"{""rt"": 338, ""hit"": false, ""feature"": 6, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""3"", ""stimuli1"": ""111""}"
debug40AWF6:debugZLML1J,10,1401798684233,"{""rt"": 275, ""hit"": false, ""feature"": 6, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""1"", ""stimuli1"": ""111""}"
debug40AWF6:debugZLML1J,11,1401798686578,"{""rt"": 340, ""hit"": false, ""feature"": 6, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""333"", ""response"": ""1"", ""stimuli1"": ""111""}"
debug40AWF6:debugZLML1J,12,1401798688953,"{""rt"": 370, ""hit"": false, ""feature"": 6, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""1"", ""stimuli1"": ""111""}"
debug40AWF6:debugZLML1J,13,1401798691281,"{""rt"": 323, ""hit"": false, ""feature"": 6, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""1"", ""stimuli1"": ""111""}"
debug40AWF6:debugZLML1J,14,1401798693585,"{""rt"": 298, ""hit"": false, ""feature"": 6, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""333"", ""response"": ""2"", ""stimuli1"": ""111""}"
debug40AWF6:debugZLML1J,15,1401798694588,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debug40AWF6:debugZLML1J,16,1401798696484,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugU1IUA9:debug4RP9SY,0,1401798839240,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugU1IUA9:debug4RP9SY,1,1401798841257,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 2013, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugU1IUA9:debug4RP9SY,2,1401798841780,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 519, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debugU1IUA9:debug4RP9SY,3,1401798842211,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 430, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugU1IUA9:debug4RP9SY,4,1401798842861,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 648, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugU1IUA9:debug4RP9SY,5,1401798844434,"{""rt"": 555, ""hit"": false, ""feature"": 2, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""1"", ""stimuli1"": ""111""}"
debugU1IUA9:debug4RP9SY,6,1401798846753,"{""rt"": 314, ""hit"": false, ""feature"": 2, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""333"", ""response"": ""1"", ""stimuli1"": ""111""}"
debugU1IUA9:debug4RP9SY,7,1401798849081,"{""rt"": 322, ""hit"": false, ""feature"": 2, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""1"", ""stimuli1"": ""111""}"
debugU1IUA9:debug4RP9SY,8,1401798851352,"{""rt"": 267, ""hit"": false, ""feature"": 2, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""2"", ""stimuli1"": ""111""}"
debugU1IUA9:debug4RP9SY,9,1401798853560,"{""rt"": 202, ""hit"": true, ""feature"": 2, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""333"", ""response"": ""3"", ""stimuli1"": ""111""}"
debugU1IUA9:debug4RP9SY,10,1401798855848,"{""rt"": 282, ""hit"": true, ""feature"": 2, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""333"", ""response"": ""3"", ""stimuli1"": ""111""}"
debugU1IUA9:debug4RP9SY,11,1401798858169,"{""rt"": 316, ""hit"": true, ""feature"": 2, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""3"", ""stimuli1"": ""111""}"
debugU1IUA9:debug4RP9SY,12,1401798860472,"{""rt"": 298, ""hit"": true, ""feature"": 2, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""3"", ""stimuli1"": ""111""}"
debugU1IUA9:debug4RP9SY,13,1401798862736,"{""rt"": 259, ""hit"": false, ""feature"": 2, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""2"", ""stimuli1"": ""111""}"
debugU1IUA9:debug4RP9SY,14,1401798865048,"{""rt"": 307, ""hit"": true, ""feature"": 2, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""333"", ""response"": ""3"", ""stimuli1"": ""111""}"
debugU1IUA9:debug4RP9SY,15,1401798866051,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
